OA, NHH, Npers, detached, semi, terraced, flat, zero_to_nine, Age_10_to_19, Age_20_to_29, Age_30_to_39, Age_40_to_49, Age_50_to_59, Age_60_to_69, Age_70_to_79, Age_80plus, car_none, car_one, car_two_plus, Economically_Active, Economically_Inactive, White, Asian, Black, Other, Good, Fair, Not_good, house_size_1, house_size_2, house_size_3, house_size_4, house_size_5, house_size_6, house_size_7, house_size_8_plus, house_represent_1, house_represent_0, with_LLTI, without_LLTI, SWD, Married, Prof_manag, Intermediate, Non_manual, unemployed, student, no_qualifications, Level_1_2, Level_3_plus, room_1_4, room_5_6, room_7_plus, Males, Females, Owned, Council, Private_rented
00MC,63199, 157900, 0.5,0.5,0.5,0.5,21900.0,17400.0,28800.0,27400.0,21400.0,16100.0,11700.0,7800.0,5400.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,79200.0,78700.0,0.5,0.5,0.5,
29UL,46799, 109100, 0.5,0.5,0.5,0.5,11900.0,12200.0,12000.0,11500.0,15300.0,14400.0,15100.0,9700.0,7000.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,53900.0,55200.0,0.5,0.5,0.5,
00MA,49800, 116600, 0.5,0.5,0.5,0.5,15500.0,14000.0,14300.0,17200.0,18800.0,15500.0,10900.0,6400.0,4000.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,58200.0,58400.0,0.5,0.5,0.5,
00MG,103799, 255800, 0.5,0.5,0.5,0.5,38700.0,30600.0,31900.0,41500.0,37800.0,31200.0,24000.0,12500.0,7600.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,126500.0,129300.0,0.5,0.5,0.5,
00MF,67599, 158200, 0.5,0.5,0.5,0.5,20600.0,19600.0,15300.0,20900.0,25200.0,21600.0,17200.0,11000.0,6800.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,78400.0,79800.0,0.5,0.5,0.5,
00ME,60999, 146900, 0.5,0.5,0.5,0.5,18600.0,17200.0,15500.0,20300.0,22900.0,18500.0,15900.0,10500.0,7500.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,72800.0,74100.0,0.5,0.5,0.5,
00MD,50400, 143600, 0.5,0.5,0.5,0.5,24500.0,17800.0,21100.0,26800.0,19900.0,14800.0,9400.0,5600.0,3700.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,72000.0,71600.0,0.5,0.5,0.5,
29UD,40600, 100300, 0.5,0.5,0.5,0.5,13600.0,11700.0,13400.0,14600.0,15300.0,12200.0,9100.0,6100.0,4300.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,49500.0,50800.0,0.5,0.5,0.5,
29UE,48399, 112000, 0.5,0.5,0.5,0.5,12300.0,13000.0,11800.0,11600.0,15700.0,15500.0,15500.0,9900.0,6700.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,55100.0,56900.0,0.5,0.5,0.5,
29UG,42200, 103600, 0.5,0.5,0.5,0.5,13600.0,12900.0,13300.0,13000.0,15000.0,12900.0,10700.0,7500.0,4700.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,51200.0,52400.0,0.5,0.5,0.5,
29UN,61999, 136600, 0.5,0.5,0.5,0.5,16300.0,16500.0,15300.0,14100.0,17900.0,17400.0,18200.0,12200.0,8700.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,65800.0,70800.0,0.5,0.5,0.5,
29UB,48599, 121500, 0.5,0.5,0.5,0.5,15700.0,15300.0,13500.0,14000.0,18600.0,15400.0,14300.0,8900.0,5800.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,59000.0,62500.0,0.5,0.5,0.5,
00ML,120599, 277600, 0.5,0.5,0.5,0.5,29200.0,29700.0,53600.0,42800.0,43100.0,30300.0,22800.0,14500.0,11600.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,139200.0,138400.0,0.5,0.5,0.5,
00MS,104199, 241400, 0.5,0.5,0.5,0.5,29100.0,28700.0,52200.0,35000.0,29100.0,24700.0,20100.0,12800.0,9700.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,122500.0,118900.0,0.5,0.5,0.5,
42UH,55599, 115500, 0.5,0.5,0.5,0.5,12400.0,12600.0,12000.0,11400.0,15200.0,14700.0,16800.0,11900.0,8500.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,56300.0,59200.0,0.5,0.5,0.5,
